Commodity_Description,Country_Code,Country_Name,Market_Year,Attribute_Description,Metric Ton
Apples,AG,Algeria,2007,Total Distribution,99100
Apples,AJ,Azerbaijan,2007,Total Distribution,207300
Apples,AL,Albania,2007,Total Distribution,15865
Apples,AO,Angola,2007,Total Distribution,6719
Apples,AS,Australia,2007,Total Distribution,265500
Apples,BG,Bangladesh,2007,Total Distribution,73500
Apples,BK,Bosnia and Herzegovina,2007,Total Distribution,12935
Apples,BM,Burma,2007,Total Distribution,1607
Apples,BO,Belarus,2007,Total Distribution,406985
Apples,BR,Brazil,2007,Total Distribution,1179200
Apples,CA,Canada,2007,Total Distribution,613000
Apples,CE,Sri Lanka,2007,Total Distribution,17100
Apples,CH,China,2007,Total Distribution,27389800
Apples,CI,Chile,2007,Total Distribution,1350100
Apples,CO,Colombia,2007,Total Distribution,63550
Apples,CS,Costa Rica,2007,Total Distribution,14400
Apples,DR,Dominican Republic,2007,Total Distribution,11194
Apples,E4,European Union,2007,Total Distribution,11223980
Apples,EC,Ecuador,2007,Total Distribution,44300
Apples,EG,Egypt,2007,Total Distribution,18400
Apples,GR,Greece,2007,Total Distribution,0
Apples,GT,Guatemala,2007,Total Distribution,33978
Apples,HK,Hong Kong,2007,Total Distribution,98700
Apples,HO,Honduras,2007,Total Distribution,10700
Apples,HR,Croatia,2007,Total Distribution,0
Apples,HU,Hungary,2007,Total Distribution,0
Apples,ID,Indonesia,2007,Total Distribution,143300
Apples,IN,India,2007,Total Distribution,2060800
Apples,IR,Iran,2007,Total Distribution,2778775
Apples,IS,Israel,2007,Total Distribution,9381
Apples,IT,Italy,2007,Total Distribution,0
Apples,IZ,Iraq,2007,Total Distribution,42214
Apples,JA,Japan,2007,Total Distribution,910700
Apples,KG,Kyrgyzstan,2007,Total Distribution,137300
Apples,KN,"Korea, North",2007,Total Distribution,7077
Apples,KU,Kuwait,2007,Total Distribution,11448
Apples,KZ,Kazakhstan,2007,Total Distribution,175100
Apples,LO,Slovakia,2007,Total Distribution,0
Apples,LY,Libya,2007,Total Distribution,24700
Apples,MU,Oman,2007,Total Distribution,11959
Apples,MX,Mexico,2007,Total Distribution,702000
Apples,MY,Malaysia,2007,Total Distribution,89800
Apples,NI,Nigeria,2007,Total Distribution,73
Apples,NO,Norway,2007,Total Distribution,73017
Apples,NP,Nepal,2007,Total Distribution,21040
Apples,NZ,New Zealand,2007,Total Distribution,437600
Apples,PE,Peru,2007,Total Distribution,28400
Apples,PK,Pakistan,2007,Total Distribution,3421
Apples,PL,Poland,2007,Total Distribution,0
Apples,QA,Qatar,2007,Total Distribution,5338
Apples,RB,Serbia,2007,Total Distribution,257700
Apples,RH,Zimbabwe,2007,Total Distribution,780
Apples,RP,Philippines,2007,Total Distribution,71300
Apples,RS,Russia,2007,Total Distribution,2240000
Apples,SA,Saudi Arabia,2007,Total Distribution,129300
Apples,SN,Singapore,2007,Total Distribution,45400
Apples,SP,Spain,2007,Total Distribution,0
Apples,SY,Syria,2007,Total Distribution,246
Apples,TC,United Arab Emirates,2007,Total Distribution,119400
Apples,TH,Thailand,2007,Total Distribution,87500
Apples,TU,Turkey,2007,Total Distribution,2461000
Apples,TW,Taiwan,2007,Total Distribution,140400
Apples,TX,Turkmenistan,2007,Total Distribution,4439
Apples,UK,United Kingdom,2007,Total Distribution,0
Apples,UP,Ukraine,2007,Total Distribution,830400
Apples,US,United States,2007,Total Distribution,4275854
Apples,UY,Uruguay,2007,Total Distribution,51566
Apples,VE,Venezuela,2007,Total Distribution,49800
Apples,VM,Vietnam,2007,Total Distribution,68300
Apples,ZA,Zambia,2007,Total Distribution,6740
Apples,AF,Afghanistan,2008,Total Distribution,6075
Apples,AG,Algeria,2008,Total Distribution,112700
Apples,AJ,Azerbaijan,2008,Total Distribution,210000
Apples,AL,Albania,2008,Total Distribution,11926
Apples,AO,Angola,2008,Total Distribution,7447
Apples,AS,Australia,2008,Total Distribution,295100
Apples,BG,Bangladesh,2008,Total Distribution,109500
Apples,BK,Bosnia and Herzegovina,2008,Total Distribution,24053
Apples,BM,Burma,2008,Total Distribution,3181
Apples,BO,Belarus,2008,Total Distribution,494340
Apples,BR,Brazil,2008,Total Distribution,1284200
Apples,CA,Canada,2008,Total Distribution,600300
Apples,CE,Sri Lanka,2008,Total Distribution,18300
Apples,CH,China,2008,Total Distribution,29048500
Apples,CI,Chile,2008,Total Distribution,1280100
Apples,CO,Colombia,2008,Total Distribution,73240
Apples,CS,Costa Rica,2008,Total Distribution,12800
Apples,DR,Dominican Republic,2008,Total Distribution,11709
Apples,E4,European Union,2008,Total Distribution,13570865
Apples,EC,Ecuador,2008,Total Distribution,41700
Apples,EG,Egypt,2008,Total Distribution,35754
Apples,GM,Germany,2008,Total Distribution,0
Apples,GR,Greece,2008,Total Distribution,0
Apples,GT,Guatemala,2008,Total Distribution,34096
Apples,HK,Hong Kong,2008,Total Distribution,120700
Apples,HO,Honduras,2008,Total Distribution,10000
Apples,HR,Croatia,2008,Total Distribution,0
Apples,HU,Hungary,2008,Total Distribution,0
Apples,ID,Indonesia,2008,Total Distribution,151400
Apples,IN,India,2008,Total Distribution,2058600
Apples,IR,Iran,2008,Total Distribution,2854420
Apples,IS,Israel,2008,Total Distribution,9211
Apples,IT,Italy,2008,Total Distribution,0
Apples,IZ,Iraq,2008,Total Distribution,249460
Apples,JA,Japan,2008,Total Distribution,845600
Apples,KG,Kyrgyzstan,2008,Total Distribution,135100
Apples,KN,"Korea, North",2008,Total Distribution,8764
Apples,KU,Kuwait,2008,Total Distribution,15014
Apples,KZ,Kazakhstan,2008,Total Distribution,252900
Apples,LO,Slovakia,2008,Total Distribution,0
Apples,LY,Libya,2008,Total Distribution,33200
Apples,MU,Oman,2008,Total Distribution,14305
Apples,MX,Mexico,2008,Total Distribution,734700
Apples,MY,Malaysia,2008,Total Distribution,95300
Apples,NI,Nigeria,2008,Total Distribution,13
Apples,NO,Norway,2008,Total Distribution,63981
Apples,NP,Nepal,2008,Total Distribution,22173
Apples,NZ,New Zealand,2008,Total Distribution,458700
Apples,PE,Peru,2008,Total Distribution,39900
Apples,PK,Pakistan,2008,Total Distribution,1578
Apples,PL,Poland,2008,Total Distribution,0
Apples,QA,Qatar,2008,Total Distribution,8989
Apples,RB,Serbia,2008,Total Distribution,301600
Apples,RH,Zimbabwe,2008,Total Distribution,1951
Apples,RP,Philippines,2008,Total Distribution,74100
Apples,RS,Russia,2008,Total Distribution,2262000
Apples,SA,Saudi Arabia,2008,Total Distribution,126000
Apples,SN,Singapore,2008,Total Distribution,46200
Apples,SP,Spain,2008,Total Distribution,0
Apples,SW,Sweden,2008,Total Distribution,0
Apples,SY,Syria,2008,Total Distribution,2147
Apples,TC,United Arab Emirates,2008,Total Distribution,161000
Apples,TH,Thailand,2008,Total Distribution,120900
Apples,TU,Turkey,2008,Total Distribution,2603400
Apples,TW,Taiwan,2008,Total Distribution,133100
Apples,TX,Turkmenistan,2008,Total Distribution,31309
Apples,UK,United Kingdom,2008,Total Distribution,0
Apples,UP,Ukraine,2008,Total Distribution,1118700
Apples,US,United States,2008,Total Distribution,4488512
Apples,UY,Uruguay,2008,Total Distribution,60675
Apples,VE,Venezuela,2008,Total Distribution,34400
Apples,VM,Vietnam,2008,Total Distribution,152400
Apples,ZA,Zambia,2008,Total Distribution,8678
Apples,AF,Afghanistan,2009,Total Distribution,8956
Apples,AG,Algeria,2009,Total Distribution,113300
Apples,AJ,Azerbaijan,2009,Total Distribution,235500
Apples,AL,Albania,2009,Total Distribution,15149
Apples,AO,Angola,2009,Total Distribution,6339
Apples,AS,Australia,2009,Total Distribution,264400
Apples,BG,Bangladesh,2009,Total Distribution,138400
Apples,BK,Bosnia and Herzegovina,2009,Total Distribution,21229
Apples,BM,Burma,2009,Total Distribution,3172
Apples,BO,Belarus,2009,Total Distribution,588290
Apples,BR,Brazil,2009,Total Distribution,1356000
Apples,CA,Canada,2009,Total Distribution,597100
Apples,CE,Sri Lanka,2009,Total Distribution,22800
Apples,CH,China,2009,Total Distribution,30541300
Apples,CI,Chile,2009,Total Distribution,1370200
Apples,CO,Colombia,2009,Total Distribution,86438
Apples,CS,Costa Rica,2009,Total Distribution,14200
Apples,DR,Dominican Republic,2009,Total Distribution,12073
Apples,E4,European Union,2009,Total Distribution,12686500
Apples,EC,Ecuador,2009,Total Distribution,50600
Apples,EG,Egypt,2009,Total Distribution,49033
Apples,GT,Guatemala,2009,Total Distribution,33673
Apples,HK,Hong Kong,2009,Total Distribution,123200
Apples,HO,Honduras,2009,Total Distribution,10000
Apples,HR,Croatia,2009,Total Distribution,0
Apples,ID,Indonesia,2009,Total Distribution,158900
Apples,IN,India,2009,Total Distribution,1907500
Apples,IR,Iran,2009,Total Distribution,2903572
Apples,IS,Israel,2009,Total Distribution,12069
Apples,IZ,Iraq,2009,Total Distribution,367493
Apples,JA,Japan,2009,Total Distribution,786600
Apples,KG,Kyrgyzstan,2009,Total Distribution,144900
Apples,KN,"Korea, North",2009,Total Distribution,5011
Apples,KU,Kuwait,2009,Total Distribution,17495
Apples,KZ,Kazakhstan,2009,Total Distribution,251900
Apples,LY,Libya,2009,Total Distribution,43500
Apples,MU,Oman,2009,Total Distribution,12691
Apples,MX,Mexico,2009,Total Distribution,776800
Apples,MY,Malaysia,2009,Total Distribution,100900
Apples,NI,Nigeria,2009,Total Distribution,223
Apples,NO,Norway,2009,Total Distribution,64684
Apples,NP,Nepal,2009,Total Distribution,37201
Apples,NZ,New Zealand,2009,Total Distribution,440200
Apples,PE,Peru,2009,Total Distribution,47900
Apples,PK,Pakistan,2009,Total Distribution,5257
Apples,QA,Qatar,2009,Total Distribution,7580
Apples,RB,Serbia,2009,Total Distribution,249500
Apples,RH,Zimbabwe,2009,Total Distribution,8824
Apples,RP,Philippines,2009,Total Distribution,71600
Apples,RS,Russia,2009,Total Distribution,2350100
Apples,SA,Saudi Arabia,2009,Total Distribution,153600
Apples,SN,Singapore,2009,Total Distribution,47400
Apples,SY,Syria,2009,Total Distribution,3706
Apples,TC,United Arab Emirates,2009,Total Distribution,167300
Apples,TH,Thailand,2009,Total Distribution,130900
Apples,TU,Turkey,2009,Total Distribution,2752800
Apples,TW,Taiwan,2009,Total Distribution,131000
Apples,TX,Turkmenistan,2009,Total Distribution,36591
Apples,UP,Ukraine,2009,Total Distribution,1161700
Apples,US,United States,2009,Total Distribution,4462176
Apples,UY,Uruguay,2009,Total Distribution,53026
Apples,VE,Venezuela,2009,Total Distribution,10000
Apples,VM,Vietnam,2009,Total Distribution,166200
Apples,ZA,Zambia,2009,Total Distribution,6419
Apples,AF,Afghanistan,2010,Total Distribution,4000
Apples,AG,Algeria,2010,Total Distribution,114000
Apples,AJ,Azerbaijan,2010,Total Distribution,229900
Apples,AL,Albania,2010,Total Distribution,12300
Apples,AO,Angola,2010,Total Distribution,13000
Apples,AS,Australia,2010,Total Distribution,300750
Apples,BG,Bangladesh,2010,Total Distribution,163300
Apples,BK,Bosnia and Herzegovina,2010,Total Distribution,16300
Apples,BM,Burma,2010,Total Distribution,900
Apples,BO,Belarus,2010,Total Distribution,251400
Apples,BR,Brazil,2010,Total Distribution,1435600
Apples,CA,Canada,2010,Total Distribution,562425
Apples,CE,Sri Lanka,2010,Total Distribution,21100
Apples,CH,China,2010,Total Distribution,31724000
Apples,CI,Chile,2010,Total Distribution,1431800
Apples,CO,Colombia,2010,Total Distribution,91200
Apples,CS,Costa Rica,2010,Total Distribution,15600
Apples,DR,Dominican Republic,2010,Total Distribution,13700
Apples,E4,European Union,2010,Total Distribution,11600610
Apples,EC,Ecuador,2010,Total Distribution,51700
Apples,EG,Egypt,2010,Total Distribution,55700
Apples,GM,Germany,2010,Total Distribution,0
Apples,GR,Greece,2010,Total Distribution,0
Apples,GT,Guatemala,2010,Total Distribution,36400
Apples,HK,Hong Kong,2010,Total Distribution,145800
Apples,HO,Honduras,2010,Total Distribution,11400
Apples,HR,Croatia,2010,Total Distribution,0
Apples,HU,Hungary,2010,Total Distribution,0
Apples,ID,Indonesia,2010,Total Distribution,217400
Apples,IN,India,2010,Total Distribution,3035000
Apples,IR,Iran,2010,Total Distribution,3112900
Apples,IS,Israel,2010,Total Distribution,10600
Apples,IT,Italy,2010,Total Distribution,0
Apples,IZ,Iraq,2010,Total Distribution,152600
Apples,JA,Japan,2010,Total Distribution,655400
Apples,KG,Kyrgyzstan,2010,Total Distribution,150200
Apples,KN,"Korea, North",2010,Total Distribution,7700
Apples,KU,Kuwait,2010,Total Distribution,17600
Apples,KZ,Kazakhstan,2010,Total Distribution,238100
Apples,LO,Slovakia,2010,Total Distribution,0
Apples,LY,Libya,2010,Total Distribution,36600
Apples,MU,Oman,2010,Total Distribution,10300
Apples,MX,Mexico,2010,Total Distribution,798500
Apples,MY,Malaysia,2010,Total Distribution,97900
Apples,NI,Nigeria,2010,Total Distribution,700
Apples,NO,Norway,2010,Total Distribution,57000
Apples,NP,Nepal,2010,Total Distribution,33700
Apples,NZ,New Zealand,2010,Total Distribution,484500
Apples,PE,Peru,2010,Total Distribution,39600
Apples,PK,Pakistan,2010,Total Distribution,4500
Apples,QA,Qatar,2010,Total Distribution,5900
Apples,RB,Serbia,2010,Total Distribution,307200
Apples,RH,Zimbabwe,2010,Total Distribution,11600
Apples,RP,Philippines,2010,Total Distribution,68900
Apples,RS,Russia,2010,Total Distribution,2020700
Apples,SA,Saudi Arabia,2010,Total Distribution,147700
Apples,SN,Singapore,2010,Total Distribution,45000
Apples,SY,Syria,2010,Total Distribution,1800
Apples,TC,United Arab Emirates,2010,Total Distribution,147200
Apples,TH,Thailand,2010,Total Distribution,120500
Apples,TU,Turkey,2010,Total Distribution,2504800
Apples,TW,Taiwan,2010,Total Distribution,151186
Apples,TX,Turkmenistan,2010,Total Distribution,23900
Apples,UP,Ukraine,2010,Total Distribution,1039500
Apples,US,United States,2010,Total Distribution,4324405
Apples,UY,Uruguay,2010,Total Distribution,73400
Apples,VE,Venezuela,2010,Total Distribution,7200
Apples,VM,Vietnam,2010,Total Distribution,114200
Apples,ZA,Zambia,2010,Total Distribution,6900
Apples,AF,Afghanistan,2011,Total Distribution,13500
Apples,AG,Algeria,2011,Total Distribution,131700
Apples,AJ,Azerbaijan,2011,Total Distribution,238000
Apples,AL,Albania,2011,Total Distribution,11200
Apples,AO,Angola,2011,Total Distribution,20600
Apples,AS,Australia,2011,Total Distribution,289400
Apples,BG,Bangladesh,2011,Total Distribution,160300
Apples,BK,Bosnia and Herzegovina,2011,Total Distribution,15500
Apples,BM,Burma,2011,Total Distribution,2500
Apples,BO,Belarus,2011,Total Distribution,679000
Apples,BR,Brazil,2011,Total Distribution,1398800
Apples,CA,Canada,2011,Total Distribution,584858
Apples,CE,Sri Lanka,2011,Total Distribution,21200
Apples,CH,China,2011,Total Distribution,33743400
Apples,CI,Chile,2011,Total Distribution,1360900
Apples,CO,Colombia,2011,Total Distribution,98100
Apples,CS,Costa Rica,2011,Total Distribution,15600
Apples,DR,Dominican Republic,2011,Total Distribution,14500
Apples,E4,European Union,2011,Total Distribution,12855600
Apples,EC,Ecuador,2011,Total Distribution,51400
Apples,EG,Egypt,2011,Total Distribution,94200
Apples,GM,Germany,2011,Total Distribution,0
Apples,GR,Greece,2011,Total Distribution,0
Apples,GT,Guatemala,2011,Total Distribution,38200
Apples,HK,Hong Kong,2011,Total Distribution,120500
Apples,HO,Honduras,2011,Total Distribution,12400
Apples,HR,Croatia,2011,Total Distribution,0
Apples,HU,Hungary,2011,Total Distribution,0
Apples,ID,Indonesia,2011,Total Distribution,202800
Apples,IN,India,2011,Total Distribution,2411000
Apples,IR,Iran,2011,Total Distribution,3103900
Apples,IS,Israel,2011,Total Distribution,17000
Apples,IT,Italy,2011,Total Distribution,0
Apples,IZ,Iraq,2011,Total Distribution,249000
Apples,JA,Japan,2011,Total Distribution,794600
Apples,KG,Kyrgyzstan,2011,Total Distribution,148100
Apples,KN,"Korea, North",2011,Total Distribution,11700
Apples,KU,Kuwait,2011,Total Distribution,14600
Apples,KZ,Kazakhstan,2011,Total Distribution,245900
Apples,LO,Slovakia,2011,Total Distribution,0
Apples,LY,Libya,2011,Total Distribution,54500
Apples,MU,Oman,2011,Total Distribution,12600
Apples,MX,Mexico,2011,Total Distribution,845900
Apples,MY,Malaysia,2011,Total Distribution,101800
Apples,NI,Nigeria,2011,Total Distribution,3500
Apples,NO,Norway,2011,Total Distribution,63200
Apples,NP,Nepal,2011,Total Distribution,34600
Apples,NZ,New Zealand,2011,Total Distribution,481100
Apples,PE,Peru,2011,Total Distribution,43600
Apples,PK,Pakistan,2011,Total Distribution,15200
Apples,QA,Qatar,2011,Total Distribution,7600
Apples,RB,Serbia,2011,Total Distribution,269500
Apples,RH,Zimbabwe,2011,Total Distribution,15800
Apples,RP,Philippines,2011,Total Distribution,73600
Apples,RS,Russia,2011,Total Distribution,2325300
Apples,SA,Saudi Arabia,2011,Total Distribution,143700
Apples,SN,Singapore,2011,Total Distribution,46300
Apples,SY,Syria,2011,Total Distribution,2300
Apples,TC,United Arab Emirates,2011,Total Distribution,165900
Apples,TH,Thailand,2011,Total Distribution,126000
Apples,TU,Turkey,2011,Total Distribution,2703700
Apples,TW,Taiwan,2011,Total Distribution,120367
Apples,TX,Turkmenistan,2011,Total Distribution,32000
Apples,UP,Ukraine,2011,Total Distribution,1242400
Apples,US,United States,2011,Total Distribution,4404320
Apples,UY,Uruguay,2011,Total Distribution,52000
Apples,VE,Venezuela,2011,Total Distribution,7200
Apples,VM,Vietnam,2011,Total Distribution,100800
Apples,ZA,Zambia,2011,Total Distribution,7700
Apples,AF,Afghanistan,2012,Total Distribution,37800
Apples,AG,Algeria,2012,Total Distribution,113800
Apples,AJ,Azerbaijan,2012,Total Distribution,246800
Apples,AL,Albania,2012,Total Distribution,9400
Apples,AO,Angola,2012,Total Distribution,24300
Apples,AS,Australia,2012,Total Distribution,289228
Apples,BG,Bangladesh,2012,Total Distribution,121000
Apples,BK,Bosnia and Herzegovina,2012,Total Distribution,18800
Apples,BM,Burma,2012,Total Distribution,3700
Apples,BO,Belarus,2012,Total Distribution,470100
Apples,BR,Brazil,2012,Total Distribution,1325500
